CustomerKey,Buy_Label,Purchase_Probability,Predicted_Sales_Amount,Marketing_Cost,Expected_Profit,Selected_By
27015,1,1.0,68.97000000000004,5000,-4931.03,Not selected
29240,1,1.0,68.97000000000004,5000,-4931.03,Not selected
26415,1,1.0,68.97000000000004,5000,-4931.03,Not selected
26554,1,1.0,68.97000000000004,5000,-4931.03,Not selected
26597,1,1.0,68.97000000000004,5000,-4931.03,Not selected
23980,1,1.0,68.97000000000004,5000,-4931.03,Not selected
23275,1,1.0,68.97000000000004,5000,-4931.03,Not selected
28558,1,1.0,68.97000000000004,5000,-4931.03,Not selected
23754,1,1.0,68.97000000000004,5000,-4931.03,Not selected
26553,1,1.0,68.97000000000004,5000,-4931.03,Not selected
26580,1,1.0,68.97000000000004,5000,-4931.03,Not selected
23931,1,1.0,68.97000000000004,5000,-4931.03,Not selected
24012,1,1.0,68.97000000000004,5000,-4931.03,Not selected
21316,1,1.0,68.97000000000004,5000,-4931.03,Not selected
22342,1,1.0,68.97000000000004,5000,-4931.03,Not selected
22011,1,1.0,68.97000000000004,5000,-4931.03,Not selected
27098,1,1.0,68.97000000000004,5000,-4931.03,Not selected
26251,1,1.0,68.97000000000004,5000,-4931.03,Not selected
23963,1,1.0,68.97000000000004,5000,-4931.03,Not selected
23972,1,1.0,68.97000000000004,5000,-4931.03,Not selected
22696,1,1.0,68.97000000000004,5000,-4931.03,Not selected
26715,1,1.0,68.97000000000004,5000,-4931.03,Not selected
26716,1,1.0,68.97000000000004,5000,-4931.03,Not selected
26835,1,1.0,68.97000000000004,5000,-4931.03,Not selected
26709,1,1.0,68.97000000000004,5000,-4931.03,Not selected
27412,1,1.0,68.97000000000004,5000,-4931.03,Not selected
29441,1,1.0,68.97000000000004,5000,-4931.03,Not selected
25698,1,1.0,68.97000000000004,5000,-4931.03,Not selected
25688,1,1.0,68.97000000000004,5000,-4931.03,Not selected
27301,1,1.0,68.97000000000004,5000,-4931.03,Not selected
11386,1,1.0,68.97000000000004,5000,-4931.03,Not selected
17180,1,1.0,68.97000000000004,5000,-4931.03,Not selected
11389,1,1.0,68.97000000000004,5000,-4931.03,Not selected
12663,1,1.0,68.97000000000004,5000,-4931.03,Not selected
13775,1,1.0,68.97000000000004,5000,-4931.03,Not selected
27328,1,1.0,68.97000000000004,5000,-4931.03,Not selected
27383,1,1.0,68.97000000000004,5000,-4931.03,Not selected
12345,1,1.0,68.60999999999989,5000,-4931.39,Not selected
13251,0,0.01,6846.5010559999955,5000,-4931.53498944,Not selected
12644,0,0.01,6840.516288000013,5000,-4931.59483712,Not selected
11184,1,1.0,68.25989999999999,5000,-4931.7401,Not selected
12836,1,1.0,68.24600000000004,5000,-4931.754,Not selected
12315,0,0.01,6800.798884000005,5000,-4931.99201116,Not selected
13254,0,0.01,6799.525672000007,5000,-4932.00474328,Not selected
12316,0,0.01,6798.477254000007,5000,-4932.01522746,Not selected
16954,1,1.0,67.97000000000004,5000,-4932.03,Not selected
23595,1,1.0,67.97000000000004,5000,-4932.03,Not selected
17273,1,1.0,67.97000000000004,5000,-4932.03,Not selected
18082,1,1.0,67.97000000000004,5000,-4932.03,Not selected
11349,1,1.0,67.96440000000005,5000,-4932.0356,Not selected
25090,1,1.0,67.93000000000008,5000,-4932.07,Not selected
16795,1,1.0,67.93000000000008,5000,-4932.07,Not selected
14488,1,1.0,67.93000000000008,5000,-4932.07,Not selected
28052,1,1.0,67.93000000000008,5000,-4932.07,Not selected
18076,1,1.0,67.93000000000008,5000,-4932.07,Not selected
24975,1,1.0,67.93000000000008,5000,-4932.07,Not selected
27972,1,1.0,67.93000000000008,5000,-4932.07,Not selected
20314,1,1.0,67.93000000000008,5000,-4932.07,Not selected
17863,1,1.0,67.93000000000008,5000,-4932.07,Not selected
18341,1,1.0,67.93000000000008,5000,-4932.07,Not selected
20101,1,1.0,67.93000000000008,5000,-4932.07,Not selected
24220,1,1.0,67.93000000000008,5000,-4932.07,Not selected
26810,1,1.0,67.93000000000008,5000,-4932.07,Not selected
19761,1,1.0,67.93000000000008,5000,-4932.07,Not selected
24370,1,1.0,67.93000000000008,5000,-4932.07,Not selected
15823,1,1.0,67.75060000000003,5000,-4932.2494,Not selected
12640,0,0.01,6753.059356,5000,-4932.46940644,Not selected
16699,1,1.0,67.47850000000003,5000,-4932.5215,Not selected
12611,1,1.0,67.40930000000003,5000,-4932.5907,Not selected
12590,1,1.0,67.38730000000004,5000,-4932.6127,Not selected
14440,0,0.02,3365.2598660000012,5000,-4932.69480268,Not selected
16975,1,0.99,67.97000000000004,5000,-4932.7097,Not selected
17435,1,0.99,67.97000000000004,5000,-4932.7097,Not selected
18743,1,1.0,67.20490000000004,5000,-4932.7951,Not selected
16606,1,1.0,67.18460000000006,5000,-4932.8153999999995,Not selected
15810,1,1.0,67.17500000000004,5000,-4932.825,Not selected
12403,1,1.0,67.1409000000001,5000,-4932.8591,Not selected
16443,1,1.0,67.06049999999993,5000,-4932.9395,Not selected
26194,1,1.0,67.03109999999997,5000,-4932.9689,Not selected
22706,1,1.0,66.98820000000005,5000,-4933.0118,Not selected
13301,1,1.0,66.97460000000004,5000,-4933.0253999999995,Not selected
12344,1,0.97,69.01439999999988,5000,-4933.056032,Not selected
15604,1,1.0,66.84909999999998,5000,-4933.1509,Not selected
15615,1,0.96,69.61449999999988,5000,-4933.17008,Not selected
16682,1,1.0,66.719,5000,-4933.281,Not selected
17195,0,0.02,3332.624441999999,5000,-4933.34751116,Not selected
24714,1,0.98,67.97000000000004,5000,-4933.3894,Not selected
19281,1,0.98,67.97000000000004,5000,-4933.3894,Not selected
28718,1,0.98,67.97000000000004,5000,-4933.3894,Not selected
16605,1,1.0,66.26000000000015,5000,-4933.74,Not selected
15803,1,1.0,66.26000000000015,5000,-4933.74,Not selected
15594,1,1.0,66.26000000000015,5000,-4933.74,Not selected
15237,1,1.0,66.24380000000015,5000,-4933.7562,Not selected
15583,1,1.0,66.24380000000015,5000,-4933.7562,Not selected
17187,0,0.02,3312.106275999996,5000,-4933.75787448,Not selected
12324,1,1.0,66.15880000000011,5000,-4933.8412,Not selected
13303,1,0.99,66.6746,5000,-4933.992146,Not selected
19150,1,1.0,66.00539999999995,5000,-4933.9946,Not selected
23349,1,1.0,65.98609999999992,5000,-4934.0139,Not selected
12045,1,1.0,65.96600000000004,5000,-4934.034,Not selected
14408,1,1.0,65.96120000000003,5000,-4934.0388,Not selected
16667,1,0.99,66.26780000000001,5000,-4934.394878,Not selected
17792,0,0.02,3272.930259999998,5000,-4934.5413948000005,Not selected
13289,1,0.99,66.10470000000001,5000,-4934.556347,Not selected
11972,1,1.0,65.16,5000,-4934.84,Not selected
11953,1,1.0,65.1356,5000,-4934.8644,Not selected
15346,0,0.02,3249.8371819999984,5000,-4935.00325636,Not selected
17090,1,1.0,64.97000000000004,5000,-4935.03,Not selected
20551,1,1.0,64.97000000000004,5000,-4935.03,Not selected
18048,1,1.0,64.97000000000004,5000,-4935.03,Not selected
17887,1,1.0,64.97000000000004,5000,-4935.03,Not selected
17854,1,1.0,64.97000000000004,5000,-4935.03,Not selected
19042,1,1.0,64.97000000000004,5000,-4935.03,Not selected
26459,1,1.0,64.97000000000004,5000,-4935.03,Not selected
26497,1,1.0,64.97000000000004,5000,-4935.03,Not selected
18622,1,1.0,64.97000000000004,5000,-4935.03,Not selected
19063,1,1.0,64.97000000000004,5000,-4935.03,Not selected
21714,1,1.0,64.97000000000004,5000,-4935.03,Not selected
26067,1,1.0,64.97000000000004,5000,-4935.03,Not selected
16941,1,1.0,64.97000000000004,5000,-4935.03,Not selected
26535,1,1.0,64.97000000000004,5000,-4935.03,Not selected
15658,1,1.0,64.97000000000004,5000,-4935.03,Not selected
20063,1,1.0,64.97000000000004,5000,-4935.03,Not selected
25862,1,1.0,64.97000000000003,5000,-4935.03,Not selected
25841,1,1.0,64.97000000000003,5000,-4935.03,Not selected
24749,1,1.0,64.97000000000004,5000,-4935.03,Not selected
24926,1,1.0,64.97000000000004,5000,-4935.03,Not selected
25871,1,1.0,64.97000000000004,5000,-4935.03,Not selected
25846,1,1.0,64.97000000000004,5000,-4935.03,Not selected
24747,1,1.0,64.97000000000004,5000,-4935.03,Not selected
25838,1,1.0,64.97000000000004,5000,-4935.03,Not selected
25988,1,1.0,64.97000000000004,5000,-4935.03,Not selected
25934,1,1.0,64.97000000000004,5000,-4935.03,Not selected
20531,1,1.0,64.97000000000004,5000,-4935.03,Not selected
20557,1,1.0,64.97000000000004,5000,-4935.03,Not selected
26087,1,1.0,64.97000000000004,5000,-4935.03,Not selected
26122,1,1.0,64.97000000000004,5000,-4935.03,Not selected
26119,1,1.0,64.97000000000004,5000,-4935.03,Not selected
21800,1,1.0,64.97000000000004,5000,-4935.03,Not selected
26092,1,1.0,64.97000000000004,5000,-4935.03,Not selected
26109,1,1.0,64.97000000000004,5000,-4935.03,Not selected
26197,1,1.0,64.97000000000004,5000,-4935.03,Not selected
16456,1,1.0,64.97000000000004,5000,-4935.03,Not selected
13995,1,1.0,64.95920000000004,5000,-4935.0408,Not selected
13149,1,1.0,64.95920000000004,5000,-4935.0408,Not selected
13559,0,0.01,6494.313874999998,5000,-4935.05686125,Not selected
27215,1,1.0,64.47000000000004,5000,-4935.53,Not selected
18455,1,1.0,64.47000000000004,5000,-4935.53,Not selected
15539,1,1.0,64.47000000000004,5000,-4935.53,Not selected
27708,1,1.0,64.47000000000004,5000,-4935.53,Not selected
15272,1,1.0,64.47000000000004,5000,-4935.53,Not selected
16073,1,1.0,64.47000000000004,5000,-4935.53,Not selected
17448,1,1.0,64.47000000000004,5000,-4935.53,Not selected
29031,1,1.0,64.47000000000004,5000,-4935.53,Not selected
27595,1,1.0,64.47000000000004,5000,-4935.53,Not selected
18101,1,1.0,64.47000000000004,5000,-4935.53,Not selected
20813,1,1.0,64.47000000000004,5000,-4935.53,Not selected
17349,1,1.0,64.47000000000004,5000,-4935.53,Not selected
16152,1,1.0,64.47000000000004,5000,-4935.53,Not selected
16336,1,1.0,64.47000000000004,5000,-4935.53,Not selected
28276,1,1.0,64.47000000000004,5000,-4935.53,Not selected
28934,1,1.0,64.47000000000004,5000,-4935.53,Not selected
21759,1,1.0,64.47000000000004,5000,-4935.53,Not selected
15248,1,1.0,64.47000000000004,5000,-4935.53,Not selected
16918,1,1.0,64.47000000000004,5000,-4935.53,Not selected
22956,1,1.0,64.47000000000004,5000,-4935.53,Not selected
18550,1,1.0,64.47000000000004,5000,-4935.53,Not selected
14500,1,1.0,64.47000000000004,5000,-4935.53,Not selected
18911,1,1.0,64.47000000000004,5000,-4935.53,Not selected
23010,1,1.0,64.47000000000004,5000,-4935.53,Not selected
14405,1,1.0,64.47000000000004,5000,-4935.53,Not selected
14407,1,1.0,64.47000000000004,5000,-4935.53,Not selected
23513,1,1.0,64.47000000000004,5000,-4935.53,Not selected
18300,1,0.99,64.89350000000007,5000,-4935.755435,Not selected
21213,1,1.0,64.20850000000009,5000,-4935.7915,Not selected
12730,1,1.0,64.00439999999996,5000,-4935.9956,Not selected
19310,0,0.04,1599.7460100000008,5000,-4936.0101596,Not selected
14018,1,1.0,63.97039999999995,5000,-4936.0296,Not selected
29233,1,1.0,63.97000000000003,5000,-4936.03,Not selected
14817,1,1.0,63.97000000000003,5000,-4936.03,Not selected
18035,1,1.0,63.97000000000003,5000,-4936.03,Not selected
14009,1,1.0,63.97000000000003,5000,-4936.03,Not selected
16468,1,1.0,63.97000000000003,5000,-4936.03,Not selected
28863,1,1.0,63.97000000000003,5000,-4936.03,Not selected
15141,1,1.0,63.97000000000003,5000,-4936.03,Not selected
19249,1,1.0,63.97000000000003,5000,-4936.03,Not selected
15602,1,1.0,63.97000000000003,5000,-4936.03,Not selected
18003,1,1.0,63.97000000000003,5000,-4936.03,Not selected
17955,1,1.0,63.97000000000003,5000,-4936.03,Not selected
29227,1,1.0,63.97000000000003,5000,-4936.03,Not selected
15628,1,1.0,63.97000000000003,5000,-4936.03,Not selected
14816,1,1.0,63.97000000000003,5000,-4936.03,Not selected
14815,1,1.0,63.97000000000003,5000,-4936.03,Not selected
29078,1,1.0,63.97000000000003,5000,-4936.03,Not selected
29215,1,1.0,63.97000000000003,5000,-4936.03,Not selected
29022,1,1.0,63.97000000000003,5000,-4936.03,Not selected
29018,1,1.0,63.97000000000003,5000,-4936.03,Not selected
20725,1,1.0,63.97000000000003,5000,-4936.03,Not selected
16258,1,1.0,63.97000000000003,5000,-4936.03,Not selected
15718,1,1.0,63.97000000000003,5000,-4936.03,Not selected
14962,1,1.0,63.97000000000003,5000,-4936.03,Not selected
28965,1,1.0,63.97000000000003,5000,-4936.03,Not selected
28970,1,1.0,63.97000000000003,5000,-4936.03,Not selected
19279,1,1.0,63.97000000000003,5000,-4936.03,Not selected
19430,1,1.0,63.97000000000003,5000,-4936.03,Not selected
19176,1,1.0,63.97000000000003,5000,-4936.03,Not selected
15149,1,1.0,63.97000000000003,5000,-4936.03,Not selected
19445,1,1.0,63.97000000000003,5000,-4936.03,Not selected
21829,1,1.0,63.97000000000003,5000,-4936.03,Not selected
18062,1,1.0,63.97000000000003,5000,-4936.03,Not selected
28972,1,1.0,63.97000000000003,5000,-4936.03,Not selected
16283,1,1.0,63.97000000000003,5000,-4936.03,Not selected
15728,1,1.0,63.97000000000003,5000,-4936.03,Not selected
16312,1,1.0,63.97000000000003,5000,-4936.03,Not selected
28609,1,1.0,63.97000000000003,5000,-4936.03,Not selected
29077,1,1.0,63.97000000000003,5000,-4936.03,Not selected
20800,1,1.0,63.97000000000003,5000,-4936.03,Not selected
12601,1,1.0,63.95839999999995,5000,-4936.0416000000005,Not selected
19103,1,1.0,63.93989999999992,5000,-4936.0601,Not selected
15348,0,0.02,3196.9504200000047,5000,-4936.0609916,Not selected
15364,0,0.02,3183.4177000000027,5000,-4936.331646,Not selected
11231,1,0.99,64.21950000000012,5000,-4936.422695,Not selected
29262,1,1.0,63.470000000000034,5000,-4936.53,Not selected
29273,1,1.0,63.470000000000034,5000,-4936.53,Not selected
29050,1,1.0,63.470000000000034,5000,-4936.53,Not selected
29353,1,1.0,63.470000000000034,5000,-4936.53,Not selected
29325,1,1.0,63.470000000000034,5000,-4936.53,Not selected
11921,1,1.0,63.46339999999989,5000,-4936.5366,Not selected
18192,1,0.99,63.97000000000003,5000,-4936.6697,Not selected
20084,1,1.0,63.309899999999914,5000,-4936.6901,Not selected
18407,1,1.0,63.24520000000001,5000,-4936.7548,Not selected
20042,0,0.02,3150.796559999997,5000,-4936.9840688,Not selected
11911,1,1.0,62.93800000000001,5000,-4937.062,Not selected
11902,1,1.0,62.89289999999993,5000,-4937.1071,Not selected
17815,0,0.02,3118.4561000000026,5000,-4937.630878,Not selected
15584,1,1.0,62.264000000000145,5000,-4937.736,Not selected
17304,1,1.0,62.264000000000145,5000,-4937.736,Not selected
15321,0,0.02,3112.9653,5000,-4937.740694,Not selected
13136,1,1.0,62.24100000000013,5000,-4937.759,Not selected
15136,1,1.0,62.24100000000013,5000,-4937.759,Not selected
14014,1,1.0,62.23400000000013,5000,-4937.766,Not selected
15140,1,1.0,62.23400000000013,5000,-4937.766,Not selected
17212,1,1.0,61.969800000000035,5000,-4938.0302,Not selected
25814,1,1.0,61.96010000000003,5000,-4938.0399,Not selected
15634,1,1.0,61.96000000000003,5000,-4938.04,Not selected
16043,1,1.0,61.96000000000003,5000,-4938.04,Not selected
16749,1,1.0,61.96000000000003,5000,-4938.04,Not selected
15541,1,1.0,61.96000000000003,5000,-4938.04,Not selected
11503,1,1.0,61.96000000000003,5000,-4938.04,Not selected
15512,1,1.0,61.96000000000003,5000,-4938.04,Not selected
16264,1,1.0,61.96000000000003,5000,-4938.04,Not selected
16130,1,1.0,61.96000000000003,5000,-4938.04,Not selected
15962,1,1.0,61.96000000000003,5000,-4938.04,Not selected
13855,0,0.02,3095.8122080000007,5000,-4938.08375584,Not selected
26682,1,0.96,64.47000000000004,5000,-4938.1088,Not selected
19617,1,1.0,61.81789999999999,5000,-4938.1821,Not selected
19582,1,1.0,61.81789999999999,5000,-4938.1821,Not selected
13939,0,0.02,3084.6991500000004,5000,-4938.306017,Not selected
20452,0,0.01,6168.253595999999,5000,-4938.31746404,Not selected
22217,1,1.0,61.66669999999993,5000,-4938.3333,Not selected
14019,1,1.0,61.64699999999996,5000,-4938.353,Not selected
16825,1,1.0,61.60929999999992,5000,-4938.3907,Not selected
14698,1,1.0,61.50879999999991,5000,-4938.4912,Not selected
24993,1,1.0,61.10139999999995,5000,-4938.8986,Not selected
24510,1,1.0,61.08639999999995,5000,-4938.9136,Not selected
18273,0,0.01,6104.9127,5000,-4938.950873,Not selected
18696,0,0.01,6103.0774999999985,5000,-4938.969225,Not selected
19232,1,1.0,61.00929999999998,5000,-4938.9907,Not selected
26115,0,0.02,3045.9200909999972,5000,-4939.08159818,Not selected
20445,0,0.01,6079.5171999999975,5000,-4939.204828,Not selected
20242,0,0.01,6079.0653,5000,-4939.209347,Not selected
11741,0,0.01,6078.702199999994,5000,-4939.2129780000005,Not selected
11776,0,0.01,6078.602899999994,5000,-4939.213971,Not selected
18255,0,0.01,6067.911900000002,5000,-4939.320881,Not selected
29429,1,1.0,60.470000000000006,5000,-4939.53,Not selected
25263,1,1.0,60.470000000000006,5000,-4939.53,Not selected
25268,1,1.0,60.470000000000006,5000,-4939.53,Not selected
29470,1,1.0,60.470000000000006,5000,-4939.53,Not selected
26421,1,1.0,60.470000000000006,5000,-4939.53,Not selected
26378,1,1.0,60.470000000000006,5000,-4939.53,Not selected
28526,1,1.0,60.470000000000006,5000,-4939.53,Not selected
28738,1,1.0,60.470000000000006,5000,-4939.53,Not selected
18741,1,1.0,60.470000000000006,5000,-4939.53,Not selected
28899,1,1.0,60.47000000000002,5000,-4939.53,Not selected
28426,1,1.0,60.470000000000006,5000,-4939.53,Not selected
28439,1,1.0,60.47000000000002,5000,-4939.53,Not selected
28469,1,1.0,60.470000000000006,5000,-4939.53,Not selected
21737,1,1.0,60.470000000000006,5000,-4939.53,Not selected
21664,1,1.0,60.470000000000006,5000,-4939.53,Not selected
24453,1,1.0,60.470000000000006,5000,-4939.53,Not selected
26787,1,1.0,60.47000000000002,5000,-4939.53,Not selected
18748,1,1.0,60.47000000000002,5000,-4939.53,Not selected
21913,1,1.0,60.470000000000006,5000,-4939.53,Not selected
26951,1,1.0,60.47000000000002,5000,-4939.53,Not selected
22419,1,1.0,60.470000000000006,5000,-4939.53,Not selected
26847,1,1.0,60.470000000000006,5000,-4939.53,Not selected
26875,1,1.0,60.470000000000006,5000,-4939.53,Not selected
28084,1,1.0,60.470000000000006,5000,-4939.53,Not selected
18443,1,1.0,60.470000000000006,5000,-4939.53,Not selected
25802,1,1.0,60.47000000000002,5000,-4939.53,Not selected
25773,1,1.0,60.470000000000006,5000,-4939.53,Not selected
28227,1,1.0,60.470000000000006,5000,-4939.53,Not selected
25791,1,1.0,60.470000000000006,5000,-4939.53,Not selected
21127,1,1.0,60.470000000000006,5000,-4939.53,Not selected
21117,1,1.0,60.470000000000006,5000,-4939.53,Not selected
21094,1,1.0,60.470000000000006,5000,-4939.53,Not selected
27422,1,1.0,60.470000000000006,5000,-4939.53,Not selected
25027,1,1.0,60.47000000000002,5000,-4939.53,Not selected
27912,1,1.0,60.470000000000006,5000,-4939.53,Not selected
20254,1,1.0,60.470000000000006,5000,-4939.53,Not selected
27640,1,1.0,60.47000000000002,5000,-4939.53,Not selected
27922,1,1.0,60.470000000000006,5000,-4939.53,Not selected
27736,1,1.0,60.470000000000006,5000,-4939.53,Not selected
27830,1,1.0,60.470000000000006,5000,-4939.53,Not selected
27684,1,1.0,60.470000000000006,5000,-4939.53,Not selected
25650,1,1.0,60.470000000000006,5000,-4939.53,Not selected
25139,1,1.0,60.470000000000006,5000,-4939.53,Not selected
25128,1,1.0,60.470000000000006,5000,-4939.53,Not selected
25678,1,1.0,60.47000000000002,5000,-4939.53,Not selected
16277,0,0.02,3009.672949999997,5000,-4939.806541,Not selected
24960,0,0.02,3007.0456820000004,5000,-4939.85908636,Not selected
12079,0,0.01,6003.041125000002,5000,-4939.96958875,Not selected
14524,0,0.02,3001.106921000001,5000,-4939.97786158,Not selected
11796,0,0.01,5999.165175000001,5000,-4940.00834825,Not selected
12755,0,0.01,5998.950799999987,5000,-4940.010492,Not selected
11282,0,0.01,5998.89139999999,5000,-4940.011086,Not selected
22233,0,0.01,5995.254300000004,5000,-4940.047457,Not selected
22121,0,0.01,5995.254300000004,5000,-4940.047457,Not selected
26057,0,0.01,5992.504300000001,5000,-4940.074957,Not selected
12118,0,0.01,5991.854909000002,5000,-4940.08145091,Not selected
17988,1,1.0,59.88990000000006,5000,-4940.1101,Not selected
11270,0,0.01,5984.149399999991,5000,-4940.158506,Not selected
12084,0,0.01,5979.636699999991,5000,-4940.203633,Not selected
19575,1,1.0,59.79230000000006,5000,-4940.2077,Not selected
22234,0,0.01,5976.156699999997,5000,-4940.238433,Not selected
11541,0,0.01,5973.239999999993,5000,-4940.2676,Not selected
11780,0,0.01,5973.239999999993,5000,-4940.2676,Not selected
11810,0,0.01,5973.239999999993,5000,-4940.2676,Not selected
12254,0,0.01,5967.9296999999915,5000,-4940.320703,Not selected
12219,0,0.01,5967.489699999992,5000,-4940.325103,Not selected
12265,0,0.01,5964.871199999986,5000,-4940.351288,Not selected
11727,0,0.01,5962.057499999994,5000,-4940.379425,Not selected
11854,0,0.01,5954.959773000001,5000,-4940.45040227,Not selected
12208,0,0.01,5954.548199999989,5000,-4940.4545180000005,Not selected
12033,0,0.01,5949.335199999992,5000,-4940.5066480000005,Not selected
12769,0,0.01,5948.239999999994,5000,-4940.5176,Not selected
13563,0,0.01,5948.230499999992,5000,-4940.5176950000005,Not selected
12160,0,0.01,5945.600099999992,5000,-4940.543999,Not selected
11267,0,0.01,5943.130999999993,5000,-4940.56869,Not selected
19603,1,1.0,59.42840000000003,5000,-4940.5716,Not selected
19597,1,1.0,59.42840000000003,5000,-4940.5716,Not selected
12761,0,0.01,5929.285099999992,5000,-4940.707149,Not selected
19651,1,1.0,59.29100000000001,5000,-4940.709,Not selected
12417,1,1.0,59.24800000000012,5000,-4940.7519999999995,Not selected
12435,0,0.01,5921.631999999995,5000,-4940.7836800000005,Not selected
11954,0,0.01,5910.711399999997,5000,-4940.892886,Not selected
12771,0,0.01,5908.25,5000,-4940.9175,Not selected
12756,0,0.01,5908.25,5000,-4940.9175,Not selected
12211,0,0.01,5908.25,5000,-4940.9175,Not selected
11593,0,0.01,5908.25,5000,-4940.9175,Not selected
11690,0,0.01,5904.219999999992,5000,-4940.9578,Not selected
12442,0,0.01,5900.549999999999,5000,-4940.9945,Not selected
11591,0,0.01,5895.399299999994,5000,-4941.046007,Not selected
12110,0,0.01,5888.890299999995,5000,-4941.111097,Not selected
19090,1,0.99,59.29660000000015,5000,-4941.296366,Not selected
18604,1,0.99,59.249100000000006,5000,-4941.343391,Not selected
27189,1,1.0,58.470000000000006,5000,-4941.53,Not selected
26721,1,1.0,58.470000000000006,5000,-4941.53,Not selected
26578,1,1.0,58.470000000000006,5000,-4941.53,Not selected
26813,1,1.0,58.470000000000006,5000,-4941.53,Not selected
26413,1,1.0,58.470000000000006,5000,-4941.53,Not selected
26612,1,1.0,58.470000000000006,5000,-4941.53,Not selected
27115,1,1.0,58.470000000000006,5000,-4941.53,Not selected
27529,1,1.0,58.470000000000006,5000,-4941.53,Not selected
27456,1,1.0,58.470000000000006,5000,-4941.53,Not selected
27457,1,1.0,58.470000000000006,5000,-4941.53,Not selected
28566,1,1.0,58.462800000000016,5000,-4941.5372,Not selected
26637,1,1.0,58.462800000000016,5000,-4941.5372,Not selected
28565,1,1.0,58.462800000000016,5000,-4941.5372,Not selected
13597,1,0.99,59.013300000000015,5000,-4941.576833,Not selected
12399,1,0.99,59.013300000000015,5000,-4941.576833,Not selected
16343,1,1.0,58.24430000000001,5000,-4941.7557,Not selected
11757,1,1.0,58.10630000000009,5000,-4941.8937,Not selected
11758,1,1.0,58.10630000000009,5000,-4941.8937,Not selected
11079,1,1.0,58.0573,5000,-4941.9427,Not selected
26112,0,0.01,5794.029999999998,5000,-4942.0597,Not selected
26060,0,0.01,5793.999999999997,5000,-4942.06,Not selected
26012,0,0.01,5793.939999999998,5000,-4942.0606,Not selected
19573,1,1.0,57.86620000000009,5000,-4942.1338,Not selected
14214,0,0.01,5773.346356,5000,-4942.26653644,Not selected
11332,0,0.01,5752.670399999986,5000,-4942.473296,Not selected
13535,1,0.99,58.06989999999994,5000,-4942.510799,Not selected
12982,1,0.99,57.99400000000002,5000,-4942.58594,Not selected
11395,0,0.01,5740.039599999986,5000,-4942.599604,Not selected
28404,1,1.0,57.34579999999997,5000,-4942.6542,Not selected
24778,0,0.02,2858.432587999996,5000,-4942.83134824,Not selected
23004,1,1.0,56.99020000000003,5000,-4943.0098,Not selected
21531,1,1.0,56.975100000000026,5000,-4943.0249,Not selected
23301,1,1.0,56.975100000000026,5000,-4943.0249,Not selected
21124,1,1.0,56.96000000000003,5000,-4943.04,Not selected
12271,0,0.01,5683.450665999994,5000,-4943.1654933400005,Not selected
12460,0,0.01,5679.857795999999,5000,-4943.20142204,Not selected
12277,0,0.01,5678.82506,5000,-4943.2117494,Not selected
14063,0,0.01,5674.270758999991,5000,-4943.25729241,Not selected
25991,0,0.02,2836.300975000001,5000,-4943.2739805,Not selected
17702,1,1.0,56.71810000000011,5000,-4943.2819,Not selected
18728,1,1.0,56.644100000000066,5000,-4943.3559,Not selected
12473,0,0.01,5664.39024,5000,-4943.3560976,Not selected
14215,0,0.01,5661.728459999997,5000,-4943.3827154,Not selected
25823,0,0.03,1887.135844,5000,-4943.38592468,Not selected
14216,0,0.01,5652.700251999999,5000,-4943.47299748,Not selected
20240,1,0.99,56.99020000000003,5000,-4943.579702,Not selected
12394,0,0.01,5637.585604000002,5000,-4943.62414396,Not selected
12287,0,0.01,5633.656274000004,5000,-4943.66343726,Not selected
11467,1,1.0,55.73379999999993,5000,-4944.2662,Not selected
26412,1,1.0,55.64809999999992,5000,-4944.3519,Not selected
12283,0,0.01,5558.123585000001,5000,-4944.41876415,Not selected
17752,0,0.02,2777.5150999999996,5000,-4944.449698,Not selected
11966,1,1.0,55.4861000000001,5000,-4944.5139,Not selected
17095,0,0.02,2760.8954,5000,-4944.782092,Not selected
24005,0,0.02,2756.5425000000037,5000,-4944.8691499999995,Not selected
17890,0,0.02,2751.4492499999997,5000,-4944.971015,Not selected
14869,1,1.0,54.99300000000003,5000,-4945.007,Not selected
14493,1,1.0,54.96880000000003,5000,-4945.0312,Not selected
20519,1,1.0,54.968200000000024,5000,-4945.0318,Not selected
15292,1,1.0,54.96010000000003,5000,-4945.0399,Not selected
17325,1,1.0,54.95389999999994,5000,-4945.0461000000005,Not selected
11121,1,0.99,55.486899999999984,5000,-4945.067969,Not selected
11230,1,1.0,54.185499999999976,5000,-4945.8145,Not selected
25950,1,1.0,54.1605,5000,-4945.8395,Not selected
15931,0,0.01,5411.577101999994,5000,-4945.88422898,Not selected
22744,1,1.0,54.10720000000002,5000,-4945.8928,Not selected
16543,1,1.0,53.98200000000001,5000,-4946.018,Not selected
19000,1,1.0,53.953300000000006,5000,-4946.0467,Not selected
12629,1,1.0,53.88889999999999,5000,-4946.1111,Not selected
14999,1,0.99,54.4246,5000,-4946.119646,Not selected
12286,0,0.01,5363.127571999994,5000,-4946.36872428,Not selected
16471,1,1.0,53.50339999999999,5000,-4946.4966,Not selected
13810,1,1.0,53.498400000000004,5000,-4946.5016,Not selected
12597,1,1.0,53.36010000000002,5000,-4946.6399,Not selected
23486,0,0.01,5335.385881999997,5000,-4946.64614118,Not selected
20261,0,0.01,5313.95,5000,-4946.8605,Not selected
