CustomerKey,Buy_Label,Purchase_Probability,Predicted_Sales_Amount,Marketing_Cost,Expected_Profit
13086,1,1.0,4806.52195,5000,-193.4780499999997
14597,1,1.0,4802.356324999998,5000,-197.64367500000208
15916,1,1.0,4801.798100000005,5000,-198.20189999999457
23867,1,1.0,4801.779699999993,5000,-198.22030000000723
15201,1,1.0,4799.360649999996,5000,-200.63935000000401
11368,1,0.99,4846.543282999999,5000,-201.92214983000122
13402,1,1.0,4795.184600000005,5000,-204.81539999999495
28665,1,0.99,4843.536599999993,5000,-204.89876600000662
17915,1,1.0,4792.5977,5000,-207.40229999999974
14478,1,1.0,4789.506800000006,5000,-210.49319999999443
17916,1,1.0,4787.572899999994,5000,-212.42710000000625
15395,1,1.0,4778.991525000007,5000,-221.00847499999327
11942,1,1.0,4778.1038779999935,5000,-221.89612200000647
14459,1,1.0,4777.599225000006,5000,-222.4007749999937
14436,1,1.0,4777.113625000006,5000,-222.88637499999368
13565,1,1.0,4776.468000000003,5000,-223.53199999999742
21201,1,0.97,4921.406100000002,5000,-226.23608299999796
16534,1,0.99,4819.438125000003,5000,-228.75625624999702
13063,1,1.0,4770.7014000000045,5000,-229.29859999999553
24332,1,0.99,4815.5247250000075,5000,-232.63052224999228
14041,1,1.0,4765.630900000005,5000,-234.36909999999534
13361,1,1.0,4765.584900000004,5000,-234.41509999999562
19048,1,1.0,4765.3844000000045,5000,-234.61559999999554
19073,1,1.0,4760.961100000006,5000,-239.0388999999941
13909,1,1.0,4760.669050000006,5000,-239.33094999999412
13088,1,1.0,4760.662500000006,5000,-239.33749999999418
12950,1,1.0,4760.662500000006,5000,-239.33749999999418
22904,1,1.0,4758.473124999998,5000,-241.5268750000023
21969,1,1.0,4757.403538999992,5000,-242.59646100000828
18465,1,1.0,4752.75,5000,-247.25
17912,1,1.0,4752.75,5000,-247.25
18332,1,1.0,4752.75,5000,-247.25
18462,1,1.0,4752.75,5000,-247.25
18331,1,1.0,4752.75,5000,-247.25
17923,1,1.0,4752.75,5000,-247.25
18766,1,1.0,4752.75,5000,-247.25
18452,1,1.0,4752.75,5000,-247.25
19070,1,1.0,4751.5417000000025,5000,-248.4582999999975
13142,1,0.99,4798.866900000007,5000,-249.12176899999304
14281,1,1.0,4750.788899999994,5000,-249.2111000000059
13401,1,0.99,4798.578200000009,5000,-249.40758199999073
13660,1,1.0,4749.901325000005,5000,-250.09867499999473
14605,1,1.0,4749.218575000005,5000,-250.78142499999467
18461,1,1.0,4748.430099999995,5000,-251.56990000000496
11947,1,1.0,4746.446699999995,5000,-253.55330000000504
15997,1,1.0,4745.2809500000085,5000,-254.7190499999915
15362,1,1.0,4744.0614500000065,5000,-255.93854999999348
21225,1,1.0,4743.584081999992,5000,-256.4159180000079
22197,1,1.0,4740.4190999999955,5000,-259.5809000000045
12011,1,1.0,4737.113624999998,5000,-262.88637500000186
17918,1,1.0,4733.75,5000,-266.25
17913,1,1.0,4733.75,5000,-266.25
18458,1,1.0,4733.75,5000,-266.25
17924,1,1.0,4733.75,5000,-266.25
17917,1,1.0,4733.75,5000,-266.25
17920,1,1.0,4733.75,5000,-266.25
17919,1,1.0,4733.75,5000,-266.25
18463,1,1.0,4724.619024999995,5000,-275.3809750000046
17927,1,1.0,4724.412224999996,5000,-275.5877750000036
13380,1,0.98,4820.104499999996,5000,-276.29759000000377
11943,1,1.0,4723.000359999992,5000,-276.9996400000082
13246,1,0.98,4813.4171000000015,5000,-282.8512419999988
17926,1,1.0,4716.791025000003,5000,-283.2089749999968
21555,1,1.0,4716.205249999995,5000,-283.79475000000457
14606,1,1.0,4716.193575000004,5000,-283.8064249999961
13908,1,1.0,4716.169500000004,5000,-283.8304999999964
16476,1,1.0,4715.927524999996,5000,-284.0724750000036
21944,1,1.0,4713.400500000004,5000,-286.5994999999957
15906,1,0.99,4760.596700000006,5000,-287.009266999994
26014,1,1.0,4712.629925000005,5000,-287.37007499999527
12921,1,0.98,4805.3155,5000,-290.7908100000004
21570,1,1.0,4707.218474999998,5000,-292.78152500000215
16559,1,1.0,4707.084474999997,5000,-292.9155250000031
23830,1,0.98,4802.429099999991,5000,-293.61948200000916
25951,1,1.0,4702.906225000001,5000,-297.09377499999937
15176,1,1.0,4702.696750000007,5000,-297.30324999999266
21560,1,1.0,4702.246875000004,5000,-297.75312499999563
16533,1,1.0,4702.175450000004,5000,-297.8245499999957
21959,1,1.0,4702.116550000004,5000,-297.8834499999957
25917,1,1.0,4699.002325000005,5000,-300.99767499999507
26004,1,1.0,4698.598549999998,5000,-301.4014500000021
21886,1,1.0,4696.560674999994,5000,-303.43932500000574
21219,1,1.0,4696.560674999994,5000,-303.43932500000574
21958,1,1.0,4696.538849999994,5000,-303.46115000000555
17736,1,0.99,4743.0377999999955,5000,-304.3925780000045
22199,1,1.0,4694.500625000002,5000,-305.4993749999976
13019,1,0.97,4837.397799999994,5000,-307.7241340000055
13728,1,0.96,4883.424981999997,5000,-311.91201728000306
21404,1,1.0,4686.545625000002,5000,-313.45437499999844
22913,1,1.0,4685.747075000003,5000,-314.25292499999705
21968,1,0.99,4721.2819750000035,5000,-325.93084474999614
22181,1,1.0,4673.775875000006,5000,-326.2241249999943
22929,1,1.0,4673.775875000006,5000,-326.2241249999943
15567,1,0.99,4720.689900000005,5000,-326.51699899999494
26001,1,1.0,4673.3386249999985,5000,-326.6613750000015
25887,1,1.0,4673.3386249999985,5000,-326.6613750000015
25886,1,1.0,4673.3386249999985,5000,-326.6613750000015
15363,1,0.99,4717.914499999994,5000,-329.26464500000566
22202,1,1.0,4665.3131749999975,5000,-334.6868250000025
21553,1,1.0,4665.128400000001,5000,-334.8715999999986
21893,1,1.0,4663.840099999996,5000,-336.1599000000042
22000,1,1.0,4663.840099999996,5000,-336.1599000000042
22860,1,1.0,4663.840099999996,5000,-336.1599000000042
25879,1,1.0,4663.724374999997,5000,-336.27562500000295
21878,1,1.0,4663.574574999997,5000,-336.4254250000031
21899,1,1.0,4663.554074999997,5000,-336.4459250000027
21876,1,1.0,4663.394175000001,5000,-336.60582499999873
22198,1,1.0,4661.236100000001,5000,-338.763899999999
22908,1,1.0,4661.236100000001,5000,-338.763899999999
21873,1,1.0,4660.9981,5000,-339.0019000000002
21218,1,1.0,4660.996099999999,5000,-339.0039000000006
22200,1,1.0,4659.902500000009,5000,-340.09749999999076
21966,1,1.0,4659.902500000009,5000,-340.09749999999076
21214,1,1.0,4659.902500000009,5000,-340.09749999999076
22912,1,1.0,4659.902500000009,5000,-340.09749999999076
22854,1,1.0,4659.902500000009,5000,-340.09749999999076
21217,1,1.0,4659.902500000009,5000,-340.09749999999076
21949,1,1.0,4659.902500000009,5000,-340.09749999999076
21994,1,1.0,4659.902500000009,5000,-340.09749999999076
21572,1,1.0,4659.902500000009,5000,-340.09749999999076
21418,1,1.0,4659.902500000009,5000,-340.09749999999076
21568,1,1.0,4659.893099999995,5000,-340.1069000000052
21226,1,1.0,4659.892099999995,5000,-340.10790000000543
21946,1,1.0,4659.876099999995,5000,-340.12390000000505
16538,1,1.0,4659.80177500001,5000,-340.1982249999901
26093,1,1.0,4659.721024999999,5000,-340.2789750000011
25985,1,1.0,4659.471899999999,5000,-340.52810000000136
25909,1,1.0,4659.147724999999,5000,-340.8522750000011
21895,1,1.0,4657.512500000008,5000,-342.487499999992
21167,1,1.0,4657.512500000008,5000,-342.487499999992
22850,1,1.0,4657.512500000008,5000,-342.487499999992
21394,1,1.0,4657.512500000008,5000,-342.487499999992
25889,1,1.0,4650.330399999994,5000,-349.66960000000563
11946,1,0.99,4697.171224999997,5000,-349.80048725000233
25964,1,1.0,4650.095800000004,5000,-349.9041999999963
25998,1,1.0,4650.055800000004,5000,-349.9441999999963
25969,1,1.0,4649.967775000005,5000,-350.0322249999954
25916,1,1.0,4649.947775000005,5000,-350.0522249999949
25878,1,1.0,4649.647775000005,5000,-350.3522249999951
16540,1,0.99,4696.546174999995,5000,-350.4192867500051
26094,1,1.0,4648.381674999999,5000,-351.6183250000013
26003,1,1.0,4648.381674999999,5000,-351.6183250000013
22921,1,1.0,4647.963725000004,5000,-352.03627499999584
15876,1,0.97,4790.902600000004,5000,-352.8244779999959
25993,1,1.0,4647.086649999998,5000,-352.9133500000016
14118,1,0.98,4740.837200000007,5000,-353.97954399999344
25955,1,1.0,4644.358750000004,5000,-355.64124999999603
18626,1,1.0,4642.969407,5000,-357.0305930000004
25987,1,1.0,4641.613700000004,5000,-358.3862999999956
19311,1,1.0,4640.829807000003,5000,-359.1701929999972
19196,1,1.0,4639.3294599999945,5000,-360.67054000000553
21987,1,1.0,4638.300600000002,5000,-361.6993999999977
21885,1,1.0,4638.172375000003,5000,-361.82762499999717
21874,1,1.0,4637.963275000003,5000,-362.0367249999972
22194,1,1.0,4633.798500000008,5000,-366.20149999999194
22845,1,1.0,4633.798500000008,5000,-366.20149999999194
21203,1,1.0,4633.798500000008,5000,-366.20149999999194
21202,1,1.0,4632.872899999993,5000,-367.127100000007
22851,1,1.0,4632.872899999992,5000,-367.1271000000079
22196,1,1.0,4632.872899999992,5000,-367.1271000000079
21562,1,1.0,4632.862499999992,5000,-367.137500000008
21947,1,1.0,4632.862499999992,5000,-367.137500000008
22180,1,1.0,4632.862499999992,5000,-367.137500000008
21956,1,1.0,4632.862499999992,5000,-367.137500000008
16451,1,1.0,4632.771674999994,5000,-367.2283250000064
15187,1,0.98,4724.4334250000065,5000,-370.0552434999936
25876,1,1.0,4628.799217000002,5000,-371.2007829999984
16475,1,0.99,4673.848150000005,5000,-372.8903314999952
25994,1,1.0,4625.924541999994,5000,-374.0754580000057
25986,1,1.0,4625.051625000004,5000,-374.9483749999963
25977,1,1.0,4624.860975000003,5000,-375.13902499999676
25984,1,1.0,4624.860975000003,5000,-375.13902499999676
26050,1,1.0,4624.741625000004,5000,-375.2583749999958
25910,1,1.0,4624.480975000003,5000,-375.5190249999969
26005,1,1.0,4624.351625000004,5000,-375.6483749999961
25997,1,1.0,4624.280975000003,5000,-375.7190249999967
13418,1,0.97,4765.787599999995,5000,-377.1860280000046
19197,1,1.0,4621.369784999995,5000,-378.6302150000047
25970,1,1.0,4607.130900000001,5000,-392.869099999999
26002,1,0.98,4698.618824999999,5000,-395.35355150000123
25905,1,1.0,4600.668925000003,5000,-399.3310749999973
25952,1,1.0,4600.668925000003,5000,-399.3310749999973
25942,1,1.0,4600.668925000003,5000,-399.3310749999973
25996,1,1.0,4600.6189250000025,5000,-399.3810749999975
26016,1,0.98,4683.109124999999,5000,-410.55305750000116
13359,1,0.99,4635.804524999999,5000,-410.5535202500014
13233,1,1.0,4588.173903000006,5000,-411.82609699999375
13152,1,1.0,4584.363716000002,5000,-415.63628399999834
13730,1,1.0,4577.486398000002,5000,-422.5136019999982
12975,1,0.99,4621.775799999992,5000,-424.4419580000076
13226,1,1.0,4563.928474999995,5000,-436.07152500000484
28419,1,1.0,4563.629775000003,5000,-436.37022499999694
12949,1,1.0,4559.016000000005,5000,-440.9839999999949
13462,1,1.0,4558.913470000005,5000,-441.08652999999504
28395,1,1.0,4553.391272000007,5000,-446.6087279999929
13733,1,1.0,4552.988772000007,5000,-447.011227999993
27459,1,1.0,4550.656512999996,5000,-449.34348700000373
13385,1,1.0,4549.785570000001,5000,-450.2144299999991
13353,1,1.0,4548.573426,5000,-451.4265740000001
13247,1,1.0,4547.5489870000065,5000,-452.4510129999935
27452,1,1.0,4544.998787000008,5000,-455.0012129999923
13357,1,1.0,4544.8066890000055,5000,-455.19331099999454
27250,1,0.99,4590.569380000002,5000,-455.3363137999986
15600,1,0.99,4589.626996000004,5000,-456.2692739599961
13997,1,0.99,4587.149625000004,5000,-458.7218712499962
27294,1,1.0,4540.4469010000075,5000,-459.55309899999247
27281,1,1.0,4540.270246000007,5000,-459.7297539999927
28418,1,1.0,4539.566164000007,5000,-460.4338359999929
16287,1,1.0,4539.27921500001,5000,-460.7207849999904
19298,1,1.0,4536.158475000005,5000,-463.8415249999953
13064,1,0.99,4579.934792999994,5000,-465.8645549300063
28420,1,1.0,4534.038674000007,5000,-465.9613259999933
20023,1,1.0,4533.262599999995,5000,-466.73740000000544
13725,1,1.0,4533.073092000006,5000,-466.926907999994
27542,1,1.0,4532.462807000007,5000,-467.53719299999284
27455,1,1.0,4532.378865000007,5000,-467.62113499999305
13528,1,1.0,4531.582743000005,5000,-468.4172569999946
13384,1,0.99,4575.491100000005,5000,-470.26381099999526
13161,1,1.0,4525.927874999993,5000,-474.07212500000696
26695,1,1.0,4524.238773000003,5000,-475.76122699999723
13400,1,0.99,4569.617105000001,5000,-476.0790660499988
27092,1,1.0,4522.218547000002,5000,-477.7814529999978
27296,1,1.0,4518.338180000004,5000,-481.6618199999957
26638,1,1.0,4518.142038999998,5000,-481.85796100000243
27570,1,1.0,4517.994020000006,5000,-482.00597999999445
21183,1,0.97,4657.512500000008,5000,-482.212874999992
13735,1,1.0,4516.442882999991,5000,-483.5571170000094
27527,1,1.0,4515.075744000007,5000,-484.92425599999297
26536,1,1.0,4515.072530000007,5000,-484.92746999999326
27450,1,1.0,4515.035018000007,5000,-484.96498199999314
16250,1,1.0,4512.634680999995,5000,-487.365319000005
13383,1,1.0,4511.815809999995,5000,-488.1841900000054
12922,1,1.0,4511.760433000006,5000,-488.23956699999417
26609,1,1.0,4510.118846000003,5000,-489.88115399999697
15578,1,1.0,4509.476241000005,5000,-490.52375899999515
12947,1,1.0,4507.987294000008,5000,-492.01270599999225
13269,1,1.0,4507.8415100000075,5000,-492.1584899999925
28394,1,0.99,4553.368287999991,5000,-492.16539488000944
13712,1,1.0,4505.5669530000005,5000,-494.43304699999953
13225,1,1.0,4505.480816000001,5000,-494.51918399999886
16308,1,0.99,4550.481691000003,5000,-495.02312590999736
27540,1,1.0,4503.807505000002,5000,-496.1924949999984
26708,1,1.0,4503.522880000001,5000,-496.47711999999865
27017,1,1.0,4501.809057999995,5000,-498.1909420000047
13726,1,1.0,4501.711842000006,5000,-498.2881579999939
13482,1,1.0,4501.711842000006,5000,-498.2881579999939
13062,1,1.0,4500.723783000003,5000,-499.2762169999969
12816,1,1.0,4495.735714999996,5000,-504.26428500000384
16560,1,0.97,4633.728475000009,5000,-505.2833792499914
16155,1,1.0,4491.303998999994,5000,-508.6960010000057
13248,1,1.0,4490.657108999992,5000,-509.3428910000084
27407,1,1.0,4490.479600000007,5000,-509.52039999999306
27279,1,1.0,4490.479600000007,5000,-509.52039999999306
27117,1,1.0,4490.479600000007,5000,-509.52039999999306
27096,1,1.0,4490.479600000007,5000,-509.52039999999306
27568,1,1.0,4490.479600000007,5000,-509.52039999999306
27541,1,1.0,4490.479600000007,5000,-509.52039999999306
27460,1,1.0,4490.479600000007,5000,-509.52039999999306
27427,1,1.0,4490.479600000007,5000,-509.52039999999306
26642,1,1.0,4490.479600000007,5000,-509.52039999999306
27273,1,1.0,4490.479600000007,5000,-509.52039999999306
27418,1,1.0,4490.479600000007,5000,-509.52039999999306
27447,1,1.0,4490.479600000007,5000,-509.52039999999306
26611,1,1.0,4490.479600000007,5000,-509.52039999999306
26534,1,1.0,4490.479600000007,5000,-509.52039999999306
27572,1,1.0,4490.479600000007,5000,-509.52039999999306
27573,1,1.0,4490.479600000007,5000,-509.52039999999306
27201,1,1.0,4489.613726999992,5000,-510.38627300000826
26603,1,1.0,4487.178072000003,5000,-512.8219279999967
26313,1,1.0,4487.134114000004,5000,-512.865885999996
12923,1,1.0,4486.8126509999975,5000,-513.1873490000025
15588,1,1.0,4486.149666999994,5000,-513.8503330000058
15789,1,1.0,4485.972352999994,5000,-514.0276470000063
27287,1,1.0,4484.757023000006,5000,-515.2429769999944
27571,1,1.0,4484.644281000005,5000,-515.3557189999947
13994,1,0.99,4528.830826999997,5000,-516.457481270003
15214,1,1.0,4481.754904999997,5000,-518.245095000003
13734,1,0.99,4526.9759760000015,5000,-518.2937837599984
21266,1,0.99,4525.987270999995,5000,-519.2726017100049
26727,1,1.0,4480.557283999998,5000,-519.4427160000023
27449,1,1.0,4480.5042209999965,5000,-519.4957790000035
19058,1,0.99,4524.971232999999,5000,-520.2784793300007
29274,1,1.0,4479.076650000001,5000,-520.9233499999991
13702,1,1.0,4478.84457700001,5000,-521.1554229999902
13736,1,1.0,4478.84457700001,5000,-521.1554229999902
26325,1,1.0,4477.650333999998,5000,-522.3496660000019
26718,1,1.0,4477.572533999998,5000,-522.4274660000019
12500,1,1.0,4472.472733999994,5000,-527.5272660000064
17312,1,1.0,4471.534657999994,5000,-528.4653420000059
28885,1,1.0,4470.824115999996,5000,-529.1758840000039
21311,1,1.0,4470.564187999995,5000,-529.4358120000052
26532,1,1.0,4470.398780000003,5000,-529.6012199999968
27537,1,1.0,4470.135564000002,5000,-529.864435999998
15586,1,1.0,4469.868107999997,5000,-530.1318920000031
26539,1,1.0,4469.505653999993,5000,-530.4943460000068
26491,1,1.0,4469.415967999993,5000,-530.584032000007
15215,1,1.0,4469.146978000005,5000,-530.8530219999948
15227,1,1.0,4468.951894000007,5000,-531.0481059999929
26723,1,1.0,4468.699151999998,5000,-531.3008480000017
27539,1,1.0,4468.450855000005,5000,-531.5491449999954
27543,1,1.0,4468.2371690000045,5000,-531.7628309999955
26703,1,1.0,4468.158200000004,5000,-531.8417999999956
26338,1,1.0,4468.158200000004,5000,-531.8417999999956
27446,1,1.0,4468.158200000004,5000,-531.8417999999956
27453,1,1.0,4468.158200000004,5000,-531.8417999999956
27104,1,1.0,4468.158200000004,5000,-531.8417999999956
26530,1,1.0,4468.158200000004,5000,-531.8417999999956
26247,1,1.0,4468.158200000004,5000,-531.8417999999956
26537,1,1.0,4468.158200000004,5000,-531.8417999999956
26540,1,1.0,4468.158200000004,5000,-531.8417999999956
26684,1,1.0,4468.158200000004,5000,-531.8417999999956
26602,1,1.0,4468.158200000004,5000,-531.8417999999956
27103,1,1.0,4468.158200000004,5000,-531.8417999999956
27274,1,1.0,4468.158200000004,5000,-531.8417999999956
27199,1,1.0,4468.154218000004,5000,-531.8457819999958
14827,1,1.0,4467.286733999997,5000,-532.7132660000034
15180,1,1.0,4466.551185999996,5000,-533.448814000004
15152,1,1.0,4465.0834499999955,5000,-534.9165500000045
27569,1,1.0,4464.492635000006,5000,-535.507364999994
26511,1,1.0,4464.475686000006,5000,-535.5243139999939
26320,1,1.0,4464.475686000006,5000,-535.5243139999939
26324,1,1.0,4464.456116000007,5000,-535.5438839999933
27097,1,1.0,4464.4446440000065,5000,-535.5553559999935
26538,1,1.0,4464.386744000007,5000,-535.6132559999933
26641,1,1.0,4464.386744000007,5000,-535.6132559999933
27114,1,1.0,4464.340316000006,5000,-535.6596839999938
27116,1,1.0,4464.007492000006,5000,-535.9925079999939
15596,1,1.0,4463.272298000007,5000,-536.7277019999929
27521,1,1.0,4462.4404120000045,5000,-537.5595879999955
27439,1,1.0,4462.4404120000045,5000,-537.5595879999955
19988,1,0.98,4552.53647999999,5000,-538.5142496000099
12846,1,1.0,4460.395701999991,5000,-539.6042980000093
12736,1,1.0,4460.25182999999,5000,-539.7481700000098
26319,1,1.0,4456.242597999992,5000,-543.7574020000084
27574,1,1.0,4456.238297999993,5000,-543.7617020000071
26694,1,1.0,4456.0142139999925,5000,-543.9857860000075
26728,1,1.0,4455.446798000004,5000,-544.5532019999964
26293,1,1.0,4455.275814000004,5000,-544.7241859999958
15785,1,1.0,4452.084981999999,5000,-547.9150180000006
15733,1,1.0,4448.144398000005,5000,-551.8556019999951
15722,1,1.0,4448.114155999997,5000,-551.8858440000031
15181,1,1.0,4447.729167999994,5000,-552.2708320000056
15590,1,1.0,4447.516898000005,5000,-552.4831019999947
15221,1,1.0,4447.332715999993,5000,-552.6672840000074
27440,1,1.0,4447.316861999996,5000,-552.683138000004
27105,1,1.0,4447.092153999996,5000,-552.9078460000037
27280,1,1.0,4447.034311999997,5000,-552.965688000003
15751,1,1.0,4444.800038000004,5000,-555.199961999996
15207,1,1.0,4444.800038000004,5000,-555.199961999996
15179,1,1.0,4444.588941999995,5000,-555.4110580000051
15178,1,1.0,4444.441260000004,5000,-555.5587399999959
15802,1,1.0,4444.164581999995,5000,-555.8354180000051
15723,1,1.0,4444.164581999995,5000,-555.8354180000051
12484,1,1.0,4444.029884000005,5000,-555.970115999995
15204,1,1.0,4444.010339999994,5000,-555.9896600000056
15788,1,1.0,4443.961221999997,5000,-556.0387780000028
27288,1,1.0,4442.678312000005,5000,-557.3216879999954
26729,1,1.0,4442.551070000004,5000,-557.4489299999959
27295,1,1.0,4442.551070000004,5000,-557.4489299999959
26604,1,1.0,4442.466242000004,5000,-557.5337579999959
26326,1,1.0,4442.466242000004,5000,-557.5337579999959
26698,1,1.0,4442.466242000004,5000,-557.5337579999959
14824,1,1.0,4442.340337999999,5000,-557.6596620000009
17255,1,1.0,4441.915373999997,5000,-558.0846260000026
16596,1,0.99,4486.6573249999965,5000,-558.2092482500038
15756,1,1.0,4441.665059999996,5000,-558.3349400000043
15184,1,1.0,4441.616945999994,5000,-558.3830540000063
12712,1,1.0,4441.606207999998,5000,-558.3937920000017
12713,1,1.0,4441.563573999996,5000,-558.4364260000038
26301,1,0.99,4484.885977000005,5000,-559.9628827699944
20375,1,1.0,4438.795255999992,5000,-561.2047440000078
12475,1,1.0,4438.441269999991,5000,-561.5587300000088
12521,1,1.0,4438.364551999991,5000,-561.6354480000091
13700,1,0.98,4526.161682000004,5000,-564.3615516399968
21272,1,1.0,4434.491479999992,5000,-565.5085200000076
15205,1,1.0,4433.6918619999915,5000,-566.3081380000085
13212,1,0.97,4565.426874999996,5000,-571.5359312500041
17288,1,1.0,4427.8228159999935,5000,-572.1771840000065
15734,1,1.0,4424.643768000005,5000,-575.3562319999946
15799,1,1.0,4424.021177999993,5000,-575.9788220000073
15587,1,1.0,4423.997123999992,5000,-576.0028760000077
17326,1,0.99,4467.653910000005,5000,-577.0226290999944
15808,1,1.0,4422.240263999996,5000,-577.7597360000036
27093,1,0.98,4509.871551000005,5000,-580.3258800199956
26610,1,0.98,4509.871551000005,5000,-580.3258800199956
12827,1,0.99,4464.2948080000015,5000,-580.3481400799983
17651,1,1.0,4419.476583999993,5000,-580.5234160000073
17293,1,1.0,4417.871091999999,5000,-582.1289080000006
14149,1,1.0,4417.8573639999995,5000,-582.1426360000005
15797,1,1.0,4416.852489999992,5000,-583.147510000008
15725,1,1.0,4416.623369999992,5000,-583.3766300000079
15589,1,1.0,4416.603815999991,5000,-583.3961840000093
15754,1,1.0,4416.593635999993,5000,-583.4063640000068
12501,1,1.0,4416.446897999991,5000,-583.553102000009
12495,1,1.0,4416.446897999991,5000,-583.553102000009
12546,1,1.0,4416.446897999991,5000,-583.553102000009
15764,1,1.0,4416.086013999997,5000,-583.9139860000032
14838,1,1.0,4414.810939999993,5000,-585.189060000007
12852,1,1.0,4411.396222000008,5000,-588.6037779999924
15717,1,1.0,4411.151858000007,5000,-588.8481419999925
16159,1,1.0,4411.120690000004,5000,-588.8793099999957
20470,1,1.0,4408.9017639999975,5000,-591.0982360000025
15752,1,1.0,4408.506853999999,5000,-591.4931460000007
20665,1,1.0,4408.501008000009,5000,-591.4989919999907
12829,1,1.0,4407.153856000008,5000,-592.8461439999919
12850,1,1.0,4406.562547999997,5000,-593.4374520000028
20708,1,1.0,4406.474982,5000,-593.5250180000003
17259,1,1.0,4405.733515999995,5000,-594.2664840000052
16169,1,1.0,4404.214917999993,5000,-595.7850820000067
16176,1,1.0,4404.214917999993,5000,-595.7850820000067
15755,1,1.0,4404.081487999993,5000,-595.9185120000066
12735,1,1.0,4403.9180839999935,5000,-596.0819160000065
19439,1,1.0,4402.3996670000015,5000,-597.6003329999985
15225,1,1.0,4401.580720000007,5000,-598.4192799999928
12479,1,1.0,4401.345562000004,5000,-598.6544379999959
12487,1,1.0,4401.345162000004,5000,-598.6548379999958
20483,1,1.0,4400.420494000006,5000,-599.5795059999937
19476,1,1.0,4399.632106000004,5000,-600.3678939999963
19438,1,1.0,4399.160298999999,5000,-600.8397010000008
15753,1,1.0,4398.930235999994,5000,-601.0697640000062
15218,1,1.0,4398.930235999994,5000,-601.0697640000062
15219,1,1.0,4398.930235999994,5000,-601.0697640000062
15800,1,1.0,4398.7688779999935,5000,-601.2311220000065
14769,1,1.0,4397.75,5000,-602.25
14541,1,1.0,4397.75,5000,-602.25
14797,1,1.0,4397.75,5000,-602.25
14709,1,1.0,4397.75,5000,-602.25
14822,1,1.0,4397.668992,5000,-602.3310080000001
14834,1,1.0,4397.628487999999,5000,-602.3715120000006
19453,1,1.0,4395.711106000001,5000,-604.2888939999993
29238,1,1.0,4395.543811999999,5000,-604.456188000001
15185,1,1.0,4394.195751999994,5000,-605.8042480000058
12858,1,1.0,4394.0641359999945,5000,-605.9358640000055
15729,1,1.0,4394.034393999994,5000,-605.9656060000061
15726,1,1.0,4392.988012000001,5000,-607.0119879999993
14823,1,1.0,4392.948083999997,5000,-607.0519160000031
17295,1,1.0,4392.813639999997,5000,-607.1863600000033
21348,1,1.0,4392.153079999997,5000,-607.8469200000027
15171,1,1.0,4391.9300159999975,5000,-608.0699840000025
17332,1,0.98,4480.647293999996,5000,-608.9656518800039
14800,1,1.0,4390.166254000004,5000,-609.8337459999957
17257,1,0.98,4479.492944999996,5000,-610.0969139000035
29255,1,1.0,4389.540000000009,5000,-610.4599999999909
29252,1,1.0,4389.540000000009,5000,-610.4599999999909
17328,1,1.0,4387.647683999994,5000,-612.3523160000059
29264,1,1.0,4385.585164000007,5000,-614.4148359999926
15719,1,0.99,4429.424735999994,5000,-614.8695113600061
15601,1,0.99,4429.401775999993,5000,-614.892241760007
12863,1,1.0,4385.053407,5000,-614.9465929999997
12826,1,0.99,4429.181399999996,5000,-615.1104140000043
15192,1,1.0,4384.024671999993,5000,-615.9753280000068
15220,1,1.0,4383.984525999993,5000,-616.0154740000071
12747,1,1.0,4383.528537999993,5000,-616.4714620000068
14789,1,1.0,4382.980675999994,5000,-617.0193240000062
17249,1,0.99,4427.235711999994,5000,-617.0366451200061
17277,1,0.99,4427.218739999994,5000,-617.053447400006
14801,1,1.0,4382.927147999993,5000,-617.0728520000066
17299,1,1.0,4382.75,5000,-617.25
17278,1,1.0,4382.75,5000,-617.25
17241,1,1.0,4382.75,5000,-617.25
17248,1,1.0,4382.75,5000,-617.25
15135,1,1.0,4381.373953999995,5000,-618.6260460000049
15801,1,1.0,4381.163335999994,5000,-618.8366640000058
14795,1,1.0,4380.0177819999935,5000,-619.9822180000065
14772,1,1.0,4380.0177819999935,5000,-619.9822180000065
17246,1,1.0,4379.969041999993,5000,-620.0309580000066
15784,1,1.0,4379.097131999998,5000,-620.902868000002
15767,1,1.0,4379.097131999998,5000,-620.902868000002
15150,1,1.0,4379.0904319999945,5000,-620.9095680000055
12624,1,1.0,4379.051513999993,5000,-620.9484860000066
12388,1,1.0,4379.051513999993,5000,-620.9484860000066
12499,1,1.0,4379.051513999993,5000,-620.9484860000066
15716,1,0.98,4466.963828000006,5000,-622.3754485599939
15228,1,1.0,4376.511668000007,5000,-623.4883319999926
29222,1,1.0,4375.306793999995,5000,-624.6932060000054
12825,1,0.99,4418.231880000008,5000,-625.9504387999923
21138,1,1.0,4370.876461999993,5000,-629.1235380000071
24666,1,1.0,4370.664865999991,5000,-629.335134000009
17510,1,1.0,4369.090025999994,5000,-630.9099740000056
15145,1,1.0,4368.3450419999945,5000,-631.6549580000055
15183,1,1.0,4368.235545999994,5000,-631.7644540000056
12548,1,1.0,4367.931354000008,5000,-632.0686459999924
15786,1,1.0,4367.313799999994,5000,-632.6862000000056
12813,1,1.0,4366.838789999997,5000,-633.1612100000029
15585,1,1.0,4364.497297999996,5000,-635.5027020000043
24759,1,1.0,4364.253478000004,5000,-635.7465219999958
