CustomerKey,Buy_Label,Purchase_Probability,Predicted_Sales_Amount,Marketing_Cost,Expected_Profit
13233,1,0.9162265795531939,1907.2015073672492,5000,-3252.57128638621
24586,1,0.9754310285248058,1789.2676272060792,5000,-3254.6928380882355
24481,1,0.9747849153359319,1789.2676272060792,5000,-3255.848907500598
23640,1,0.9835850540376899,1771.5730755063698,5000,-3257.507200796351
23593,1,0.9835850540376899,1770.9028217782545,5000,-3258.166452345738
19322,1,0.9681025506846521,1798.1974663259687,5000,-3259.160446215151
24475,1,0.9650685178669982,1803.7765240386695,5000,-3259.2320633827153
24587,1,0.9650685178669982,1803.7765240386695,5000,-3259.2320633827153
19280,1,0.9609771925673417,1809.7269152245713,5000,-3260.893709693936
25252,1,0.9806975481780671,1771.574611789101,5000,-3262.6211218039175
15676,1,0.9139049125978217,1900.3908205369903,5000,-3263.2234932554393
24001,1,0.983348913337802,1765.0781125180392,5000,-3264.3123560990475
15374,1,0.9715430556490465,1785.584711884143,5000,-3265.2275728958575
15540,1,0.9576096178140086,1811.5395012555034,5000,-3265.2523505477375
15535,1,0.9576096178140086,1811.5395012555034,5000,-3265.2523505477375
23649,1,0.9835850540376899,1762.3755322120296,5000,-3266.5537669145283
25249,1,0.9806975481780671,1764.4657648703499,5000,-3269.59275054751
19338,1,0.9591988619151783,1802.9739000388001,5000,-3270.5894870200127
19027,1,0.959500266773635,1802.3724805893032,5000,-3270.623124049105
23648,1,0.9823207985079498,1760.113845565185,5000,-3271.003561759509
20575,1,0.9662065316717287,1785.6150816704178,5000,-3274.727045038495
16585,1,0.9623778936176478,1791.4737683348974,5000,-3275.9252483585915
19041,1,0.9596073310172386,1794.3848759846646,5000,-3278.0951183386574
23645,1,0.9818771157424697,1750.0636937145828,5000,-3281.6525080499123
24364,1,0.9851746370789816,1743.679443763029,5000,-3282.1712368086773
19069,1,0.9608809742100959,1787.426044445985,5000,-3282.4963210842434
19028,1,0.9596073310172386,1787.724160320366,5000,-3284.48678991994
24602,1,0.9503394526831247,1803.7765240386695,5000,-3285.8000053824217
23539,1,0.9818771157424697,1743.4534170817733,5000,-3288.142987404395
13553,1,0.9155373926788648,1864.3803320242996,5000,-3293.0900918567168
15472,1,0.9680141168217972,1763.0490216443854,5000,-3293.3436583993766
19276,1,0.9609700865795999,1774.1863816924968,5000,-3295.059959176614
19051,1,0.9594662232511054,1774.9318967504507,5000,-3297.0127964969242
15666,1,0.9127316213556018,1864.3092125344738,5000,-3298.3860297352244
20892,1,0.9694293897947993,1754.7856514308373,5000,-3298.859216712734
20567,1,0.967511608205247,1756.6497000920265,5000,-3300.4210236106987
24458,1,0.9771330861379196,1735.749171264914,5000,-3303.9420555205784
16270,1,0.9527895183171955,1779.4066991763982,5000,-3304.5999482013285
23655,1,0.9831756995184846,1724.384001521078,5000,-3304.6275530660305
19174,1,0.9608895281421473,1764.1953048834573,5000,-3304.803205939943
16290,1,0.9519085270402006,1779.4066991763982,5000,-3306.1675899815295
19052,1,0.9608809742100959,1760.390889931799,5000,-3308.473886691755
15388,1,0.9715430556490465,1740.942362817006,5000,-3308.599537119895
13554,1,0.9158893668141576,1845.2118125309928,5000,-3309.9901213829853
15398,1,0.9715430556490465,1739.0588851852456,5000,-3310.429416733502
20592,1,0.9708118908905791,1739.3203527008636,5000,-3311.4471195300057
15409,1,0.9680141168217972,1743.0220700679272,5000,-3312.7300302422946
24371,1,0.9771330861379196,1724.0455812309601,5000,-3315.3780205693483
16263,1,0.94174544509116,1788.565749251964,5000,-3315.626352395905
19337,1,0.9674693960828891,1740.3276267672745,5000,-3316.2862819450975
15349,1,0.9715430556490465,1731.7479826765928,5000,-3317.532273296311
13021,1,0.9804898053845937,1712.609237784745,5000,-3320.804101744578
16575,1,0.9615305438451314,1745.2987863453895,5000,-3321.8419087930697
13024,1,0.980561707727258,1710.8833728185616,5000,-3322.37327822686
15188,1,0.9692598086493573,1730.8081189603793,5000,-3322.3972538077087
12874,1,0.9167328008065814,1829.2543166345354,5000,-3323.0625669240935
15473,1,0.9709962992677426,1722.130650041062,5000,-3327.8175119545767
15663,1,0.9147900106091227,1826.0475551073548,5000,-3329.5499376905805
19033,1,0.9594662232511054,1740.3027832863197,5000,-3330.2382612068877
15542,1,0.9563602548350975,1743.8383212472133,5000,-3332.2623387008066
16546,1,0.9615305438451314,1729.8420568795023,5000,-3336.704026282471
15167,1,0.9693161525384979,1709.3721316546453,5000,-3343.077982087989
15466,1,0.9709962992677426,1702.1812330214914,5000,-3347.188322053129
15189,1,0.9693161525384979,1703.5651181500064,5000,-3348.7068140760443
15471,1,0.9709962992677426,1699.5449740411773,5000,-3349.7481197669254
15411,1,0.9709962992677426,1699.5449740411773,5000,-3349.7481197669254
14813,1,0.9126891713552774,1806.778255448887,5000,-3350.9730512116216
15929,1,0.9618133626139128,1712.0021538371175,5000,-3353.373451615661
15702,1,0.9618133626139128,1712.0021538371175,5000,-3353.373451615661
19297,1,0.9604244839037354,1713.7498209055686,5000,-3354.07271271665
19309,1,0.9604244839037354,1712.748697396034,5000,-3355.034216246619
18175,1,0.9607712997846236,1712.119861224471,5000,-3355.0443755442957
13616,1,0.6950615289578344,2366.542719955845,5000,-3355.107198723458
14267,1,0.964225260516661,1703.7397776732125,5000,-3357.2110690204486
14915,1,0.9674147463535473,1697.2725235927905,5000,-3358.0335320956356
13643,1,0.6948759533885969,2361.1409254654964,5000,-3359.299948332329
15665,1,0.9147900106091227,1792.9574055570088,5000,-3359.820475948799
15651,1,0.9147900106091227,1792.9574055570088,5000,-3359.820475948799
13647,1,0.6951728576342229,2358.6545100121702,5000,-3360.3274041029917
14354,1,0.9492415166525293,1727.2441170196043,5000,-3360.428174731152
15419,1,0.9680141168217972,1691.5540457389857,5000,-3362.5518043576376
15422,1,0.9680141168217972,1691.5540457389857,5000,-3362.5518043576376
13126,1,0.6945691089321125,2357.275577960109,5000,-3362.7092023088167
15404,1,0.9709962992677426,1685.6072443848136,5000,-3363.2816036834483
15433,1,0.9709962992677426,1685.6072443848136,5000,-3363.2816036834483
13114,1,0.696781179804277,2342.5053587196335,5000,-3367.7863524534923
14109,1,0.9651469352450445,1690.1980967963636,5000,-3368.710486919983
14818,1,0.9126734542844156,1786.7127565042915,5000,-3369.314696707198
18163,1,0.9614863670043111,1694.9697294516159,5000,-3370.309712647286
19312,1,0.9681025506846521,1682.7354487105667,5000,-3370.939519975818
15493,1,0.9667619033523641,1682.5863790253463,5000,-3373.3395896586935
13133,1,0.6877736284335444,2364.516305546084,5000,-3373.7480410442904
20931,1,0.9660850177184318,1681.7091406362997,5000,-3375.3259950711317
13631,1,0.6901712748749464,2353.2358048626265,5000,-3375.86424447659
13633,1,0.6901712748749464,2353.2358048626265,5000,-3375.86424447659
13638,1,0.6877736284335444,2361.303430689576,5000,-3375.9577716420536
20841,1,0.9700228284491339,1674.1970017155595,5000,-3375.9906890148136
13025,1,0.9804898053845937,1655.607393913286,5000,-3376.6938285486676
13645,1,0.6881048737378855,2358.0594267366664,5000,-3377.4078158989355
19329,1,0.96062281225744,1687.8145171391081,5000,-3378.646871976897
15427,1,0.9709962992677426,1669.7472406395502,5000,-3378.6816086264716
15417,1,0.9709962992677426,1669.7472406395502,5000,-3378.6816086264716
13649,1,0.6881048737378855,2355.302644045659,5000,-3379.304771504454
13620,1,0.6887542181123502,2351.6081576995025,5000,-3380.319962037055
14272,1,0.964225260516661,1679.7603454017046,5000,-3380.332643349485
13132,1,0.6879481711170405,2354.15184814559,5000,-3380.4655415364405
13117,1,0.6960361842917848,2326.3497532867304,5000,-3380.776394394169
16278,1,0.94174544509116,1718.311812731262,5000,-3381.787677114
16206,1,0.94174544509116,1718.311812731262,5000,-3381.787677114
24302,1,0.9853934983264274,1641.6492763686824,5000,-3382.329476534016
24368,1,0.9853934983264274,1641.6492763686824,5000,-3382.329476534016
12618,1,0.9037134594578239,1789.423104103052,5000,-3382.874256157273
12614,1,0.9129187938121168,1770.2863024697658,5000,-3383.872364047189
13651,1,0.686413599907211,2351.9824513940307,5000,-3385.5672586200362
13955,1,0.6873433711779366,2348.56022833194,5000,-3385.7326952439
15254,1,0.9596482934500561,1680.7708787771683,5000,-3387.051094500939
14894,1,0.9676149535360209,1665.8323995464903,5000,-3388.1156601140246
12613,1,0.9005439417131964,1789.423104103052,5000,-3388.5458644383743
12561,1,0.9132095517314478,1762.8745152214663,5000,-3390.1261541958115
16329,1,0.9616968762030522,1673.3492323765638,5000,-3390.7452704266834
15528,1,0.9471470814710712,1698.4242441749807,5000,-3391.342434029957
12804,1,0.9132095517314478,1758.9273955717408,5000,-3393.7307015617675
15933,1,0.9615602600536293,1667.0233753946277,5000,-3397.0565696400627
18634,1,0.9622878823468991,1665.406071226165,5000,-3397.3999184721047
15489,1,0.9667619033523641,1657.5117622987098,5000,-3397.580773851168
15492,1,0.9667619033523641,1657.5117622987098,5000,-3397.580773851168
13119,1,0.6963949519249298,2300.835506799066,5000,-3397.709767855493
13113,1,0.6955496986109182,2302.1609759657326,5000,-3398.732627013217
14888,1,0.9676149535360209,1654.3365016758898,5000,-3399.2392627979407
15342,1,0.9714721646753568,1645.6602248633362,5000,-3401.2868990318802
12485,1,0.8628057111694066,1851.169525864814,5000,-3402.8003607410756
12468,1,0.8628057111694066,1851.169525864814,5000,-3402.8003607410756
12480,1,0.8628057111694066,1851.169525864814,5000,-3402.8003607410756
15339,1,0.9714721646753568,1642.6435018676666,5000,-3404.2175614507096
15338,1,0.9714721646753568,1642.6435018676666,5000,-3404.2175614507096
15070,1,0.9156127416636205,1741.7074459242185,5000,-3405.270470261384
15341,1,0.9714721646753568,1641.2808966251082,5000,-3405.5412945152957
15347,1,0.9714461186347811,1640.1021551763208,5000,-3406.7291271894237
20835,1,0.9700228284491339,1641.129800885512,5000,-3408.0666286928717
15491,1,0.9571355680196572,1663.2164034175214,5000,-3408.0764229753595
15399,1,0.9709962992677426,1639.338580197637,5000,-3408.2083053812594
19295,1,0.9602634810059932,1656.748626137379,5000,-3409.0847971134235
26016,1,0.92219047591862,1724.8293115319757,5000,-3409.378836319942
12474,1,0.8621533472413173,1844.5079388618947,5000,-3409.7513064970344
17971,1,0.9573056926529933,1660.5103075423922,5000,-3410.3840298806954
19315,1,0.959806496488048,1655.9087311969026,5000,-3410.648042205932
12694,1,0.7024412603891635,2261.7056652956776,5000,-3411.284621840393
17987,1,0.9527454195067945,1667.2616541402374,5000,-3411.5240958985673
15503,1,0.9576799156399589,1658.4963783339977,5000,-3411.69132830792
12001,1,0.6828910745633217,2325.4557849352886,5000,-3411.967000176048
12483,1,0.8572111032166638,1852.1055132983706,5000,-3412.3545896718383
12383,1,0.8540476316901998,1858.347436320101,5000,-3412.8827731532633
12267,1,0.8722283632968538,1819.6020765057424,5000,-3412.89145895784
15502,1,0.9484478181749296,1673.1321269836562,5000,-3413.121484643972
15518,1,0.9592044196853772,1654.0825705487416,5000,-3413.3966878050974
12285,1,0.8540476316901998,1857.1803595581969,5000,-3413.879512297768
12523,1,0.8859381109935074,1789.8759061277433,5000,-3414.280720812395
12494,1,0.85648196615459,1851.4155144094818,5000,-3414.296000049455
15500,1,0.9592044196853772,1652.8320687572684,5000,-3414.5961746503026
15484,1,0.9592044196853772,1652.8320687572684,5000,-3414.5961746503026
12373,1,0.8553364492987068,1853.3174146912856,5000,-3414.790063094497
15499,1,0.9529346085267935,1663.1258496756022,5000,-3415.149819508589
15506,1,0.9592044196853772,1651.57385768584,5000,-3415.803056270914
14998,1,0.9132994416582982,1734.4397557821774,5000,-3415.937139454182
13650,1,0.6943755446933316,2280.1763975229296,5000,-3416.7012719731374
12395,1,0.8528416656291898,1856.2881886534346,5000,-3416.880089301013
12464,1,0.8628931617636889,1834.280187838854,5000,-3417.212169155238
15480,1,0.9600188116812457,1648.1364335853777,5000,-3417.758019540799
12256,1,0.8722283632968538,1814.0045506918084,5000,-3417.773779737039
15302,1,0.9709795296886273,1629.3627728165204,5000,-3417.9221011584573
15329,1,0.9709795296886273,1629.3627728165204,5000,-3417.9221011584573
15321,1,0.9709795296886273,1629.3627728165204,5000,-3417.9221011584573
16275,1,0.9616968762030522,1645.0169208080433,5000,-3417.9923659577407
17996,1,0.952838625528705,1659.3641995325038,5000,-3418.893696865909
18008,1,0.9575050717152022,1651.0915485498792,5000,-3419.071468397384
17999,1,0.9534357781278402,1657.915217984885,5000,-3419.2843140705936
20922,1,0.9667017621803126,1634.7372919439035,5000,-3419.6965791759567
12265,1,0.8597813787904509,1837.2390383027766,5000,-3420.3760864803967
15337,1,0.9710919091502745,1626.2942910244049,5000,-3420.7187720889187
15345,1,0.9710919091502745,1626.2942910244049,5000,-3420.7187720889187
15343,1,0.9710919091502745,1626.2942910244049,5000,-3420.7187720889187
15346,1,0.9710919091502745,1626.2942910244049,5000,-3420.7187720889187
15333,1,0.9709795296886273,1626.2942910244049,5000,-3420.9015341658237
13036,1,0.980561707727258,1610.3526916247454,5000,-3420.9498146572532
15517,1,0.9696833673786034,1628.1148694611122,5000,-3421.2440909017732
13090,1,0.6918545017040248,2281.597364593114,5000,-3421.4665922302147
19296,1,0.959806496488048,1643.5260787511772,5000,-3422.5329924670928
15497,1,0.9696833673786034,1626.7081966447126,5000,-3422.6081181351797
12279,1,0.8553714866278985,1843.8989067550508,5000,-3422.7814509373757
12280,1,0.8553714866278985,1843.8989067550508,5000,-3422.7814509373757
12261,1,0.8597813787904509,1833.2527341757925,5000,-3423.803436538973
15501,1,0.9591468704306372,1643.1932731206225,5000,-3423.9363145736797
12290,1,0.8562515656259749,1840.5449574600214,5000,-3424.030498569863
15309,1,0.9709795296886273,1622.8526954825245,5000,-3424.2432529864573
12717,1,0.91655224318828,1718.7853744054553,5000,-3424.6434095294726
12995,1,0.7024412603891635,2241.661974115465,5000,-3425.364137535872
15462,1,0.913113503473178,1723.3547231462376,5000,-3426.38153102089
12706,1,0.6967658056682253,2258.31374089714,5000,-3426.48420687218
15428,1,0.9709962992677426,1620.2611518095669,5000,-3426.7324177456203
12689,1,0.6970197707354004,2255.76203008938,5000,-3427.689266953479
15481,1,0.9600188116812457,1636.872348886965,5000,-3428.5717527476463
13022,1,0.980561707727258,1602.4716927999589,5000,-3428.677620323482
13020,1,0.980561707727258,1602.4716927999589,5000,-3428.677620323482
12522,1,0.8767820581187967,1790.9391130563206,5000,-3429.7367184890268
26014,1,0.9214418096935274,1704.0332668707044,5000,-3429.832502796685
19318,1,0.9592299450626505,1635.4724124146164,5000,-3431.2058876880474
20836,1,0.9700228284491339,1617.2398623798038,5000,-3431.2404144136544
13051,1,0.6947894710404955,2257.508666644327,5000,-3431.5067476328536
15547,1,0.9564500459562333,1639.5490768389736,5000,-3431.8532101098635
19319,1,0.9585662433981482,1635.5612817937106,5000,-3432.2061662635424
12994,1,0.6942309884678833,2256.2689429406237,5000,-3433.6281814929443
13080,1,0.6970197707354004,2247.1762385370293,5000,-3433.67373341288
13018,1,0.9804898053845937,1596.98094928769,5000,-3434.1764598300088
12700,1,0.6973912121565892,2244.159671258799,5000,-3434.942766587894
12702,1,0.696702561506343,2246.3644103209513,5000,-3434.952161252708
12989,1,0.6980003604142062,2241.952005454331,5000,-3435.116692161525
15463,1,0.9154067550710036,1708.5674111625735,5000,-3435.965850327603
15410,1,0.9698248644786935,1611.6921694082776,5000,-3436.9408602222456
12699,1,0.696318184547305,2244.1861530028696,5000,-3437.3323721548413
17943,1,0.9562880363067893,1633.2854605277316,5000,-3438.1086542235053
15483,1,0.9601679803069626,1625.7184436490115,5000,-3439.0372054137497
12711,1,0.91655224318828,1702.982288150542,5000,-3439.127763685711
18009,1,0.9576613529397523,1629.7246445965561,5000,-3439.275691936405
15482,1,0.9600188116812457,1625.7184436490115,5000,-3439.279711599792
20842,1,0.9700228284491339,1608.0742225339334,5000,-3440.131294301492
15534,1,0.9478310737130488,1644.6279673162276,5000,-3441.1705078801515
15529,1,0.9478310737130488,1644.6279673162276,5000,-3441.1705078801515
15531,1,0.9478310737130488,1644.6279673162276,5000,-3441.1705078801515
15455,1,0.913113503473178,1705.6631649149488,5000,-3442.5359317393622
15290,1,0.968881430083763,1607.2508807276745,5000,-3442.764468177183
15523,1,0.9478310737130488,1642.6082495900123,5000,-3443.0848591011872
12549,1,0.8659111960358596,1797.0591880511943,5000,-3443.9063291273596
18131,1,0.9627448668648441,1616.1865345642589,5000,-3444.024709952179
18143,1,0.9627448668648441,1614.958954387786,5000,-3445.2065564657432
15474,1,0.9709962992677426,1601.0919827513026,5000,-3445.345609961233
15475,1,0.9709962992677426,1601.0919827513026,5000,-3445.345609961233
15429,1,0.9709962992677426,1601.0919827513026,5000,-3445.345609961233
15432,1,0.9709962992677426,1600.8419970148686,5000,-3445.58834518618
15467,1,0.9709962992677426,1600.8419970148686,5000,-3445.58834518618
19313,1,0.9586308653026873,1620.6776397582958,5000,-3446.368391821788
15527,1,0.9564500459562333,1623.4857487925665,5000,-3447.21698095806
19256,1,0.9603005618602684,1616.4610197471766,5000,-3447.7115745115643
20718,1,0.9705402091325376,1599.397665896025,5000,-3447.7202548551795
15520,1,0.9642913347628729,1609.756434591594,5000,-3447.7258190445486
19293,1,0.9595919710889402,1617.5073506395447,5000,-3447.85293314895
16286,1,0.9189702441553947,1688.603390513343,5000,-3448.223729938326
18132,1,0.9627448668648441,1611.582953797432,5000,-3448.456783704639
20807,1,0.9705402091325376,1598.6255033879659,5000,-3448.4696696172355
15537,1,0.9563937134044145,1622.0834808912484,5000,-3448.6495562584605
12749,1,0.91655224318828,1692.4610691026603,5000,-3448.7710106051222
15521,1,0.9570104578662953,1620.5311062072003,5000,-3449.134784062073
12520,1,0.8578561052440438,1807.1719719521018,5000,-3449.7064906349715
13079,1,0.6999267515399326,2213.9285421050336,5000,-3450.4121873828853
19255,1,0.9608840664119576,1612.550768607222,5000,-3450.525660164965
13001,1,0.7006862609228375,2210.773869990195,5000,-3450.9411232906587
26536,1,0.8862261537264959,1746.9279800227625,5000,-3451.8267354272302
13089,1,0.6937991277734238,2231.0709953406454,5000,-3452.084889432076
19181,1,0.9604644099909808,1610.5648403549571,5000,-3453.109790856258
15525,1,0.9570104578662953,1616.0057569279654,5000,-3453.4655906477983
26534,1,0.8862261537264959,1743.4503088010747,5000,-3454.9087386179517
19076,1,0.9604907646757909,1607.5457135332954,5000,-3455.9671883571154
18046,1,0.9627448668648441,1603.2570608868496,5000,-3456.4724943663687
20845,1,0.9698186425397305,1590.9563001124964,5000,-3457.0609206848667
20713,1,0.9704447908625563,1589.8918084625434,5000,-3457.0977764424756
15325,1,0.968881430083763,1592.0761858389346,5000,-3457.46694826207
15311,1,0.968881430083763,1592.0761858389346,5000,-3457.46694826207
26538,1,0.8862261537264959,1739.9699574635547,5000,-3457.9931169974193
12547,1,0.8583978790495568,1796.2887076495495,5000,-3458.0695831929575
26532,1,0.8862261537264959,1739.7373026504158,5000,-3458.199301777613
26511,1,0.8862261537264959,1738.953835602797,5000,-3458.893630765796
18039,1,0.9627448668648441,1600.676763376343,5000,-3458.956662549593
18137,1,0.9627448668648441,1600.676763376343,5000,-3458.956662549593
13078,1,0.7045986697412109,2184.6216551890757,5000,-3460.718487865935
18011,1,0.9561421653707981,1608.4606535147066,5000,-3462.0829478347196
12705,1,0.7032935606976413,2186.556625022099,5000,-3462.2088055211907
18010,1,0.9561421653707981,1606.8390811370841,5000,-3463.6334015591647
16260,1,0.9615602600536293,1597.3046343784952,5000,-3464.095340382147
15252,1,0.9690444707804566,1584.5982977366161,5000,-3464.4537811702085
15287,1,0.9690444707804566,1584.5982977366161,5000,-3464.4537811702085
13139,1,0.683438272487085,2246.6328811937447,5000,-3464.565104764265
20843,1,0.9692018980778495,1584.0559805042913,5000,-3464.729937033672
18038,1,0.9549215494553893,1605.9160828464858,5000,-3466.4761258729045
16308,1,0.9615602600536293,1592.5696738560935,5000,-3468.6482902534112
12819,1,0.91655224318828,1670.7060091492863,5000,-3468.7106596060826
15003,1,0.9141974056710414,1674.3019985117699,5000,-3469.3574566507004
15451,1,0.915481183604568,1671.870921430856,5000,-3469.4336300144205
15064,1,0.9141974056710414,1671.1195868879731,5000,-3472.2668091009527
15071,1,0.9165107056763636,1665.657861479548,5000,-3473.4067379599965
15072,1,0.9165107056763636,1665.657861479548,5000,-3473.4067379599965
15328,1,0.9709795296886273,1572.0488752406218,5000,-3473.5727224713255
16252,1,0.9519085270402006,1603.442048416914,5000,-3473.6698414971333
26626,1,0.8862261537264959,1719.2944046328455,5000,-3476.3163326587473
26641,1,0.8862261537264959,1719.2944046328455,5000,-3476.3163326587473
20847,1,0.9704512610567607,1569.0929365578568,5000,-3477.2717810021722
26611,1,0.8862261537264959,1718.014226299512,5000,-3477.4508601791817
16273,1,0.9189702441553947,1656.6100419377954,5000,-3477.6246652901455
16288,1,0.9189702441553947,1656.6100419377954,5000,-3477.6246652901455
26634,1,0.8862261537264959,1717.7226617561032,5000,-3477.7092523030497
12667,1,0.6970632050267388,2182.172257543403,5000,-3478.8880122363616
17328,1,0.9680770009124712,1570.814759955584,5000,-3479.330358193155
14268,1,0.9630834041387393,1577.5761416150576,5000,-3480.662599245313
12337,1,0.6805005368724735,2228.3212299103266,5000,-3483.626206721692
13515,1,0.8722907489949981,1736.841150003132,5000,-3484.969532378434
13545,1,0.8722907489949981,1736.841150003132,5000,-3484.969532378434
17973,1,0.9573056926529933,1581.0312405407715,5000,-3486.4697931680957
16465,1,0.9623778936176478,1572.5807007153705,5000,-3486.5830977017768
16509,1,0.9623778936176478,1572.5807007153705,5000,-3486.5830977017768
16267,1,0.94174544509116,1606.3557712934607,5000,-3487.221769188486
16445,1,0.9623778936176478,1570.3663954046594,5000,-3488.7140961825253
26540,1,0.8793120639182922,1715.915263510907,5000,-3491.175008133324
13122,1,0.6804477430800607,2216.7350675577068,5000,-3491.6276262739325
16289,1,0.9189702441553947,1641.089030457452,5000,-3491.888012999775
12000,1,0.6450754893684687,2336.8927170215293,5000,-3492.5277869657266
11990,1,0.6828910745633217,2205.4069388738612,5000,-3493.9472856630227
26539,1,0.8793120639182922,1712.393750148293,5000,-3494.27151731632
12688,1,0.6999313921770759,2148.602861531925,5000,-3496.1254078923107
11151,1,0.6448126157966385,2332.1202311799057,5000,-3496.2194533806237
16268,1,0.9189702441553947,1636.3317337907852,5000,-3496.259827079062
12830,1,0.9159669052460697,1641.52299286651,5000,-3496.4192643337965
26649,1,0.8793120639182922,1708.5637940641886,5000,-3497.6392439053507
16530,1,0.9615305438451314,1561.8036478786719,5000,-3498.2780890759104
16550,1,0.9615305438451314,1561.8036478786719,5000,-3498.2780890759104
26645,1,0.8793120639182922,1706.7715697144083,5000,-3499.2151683973602
15004,1,0.9141714100728473,1640.4781367370479,5000,-3500.321788545416
12023,1,0.864939313002425,1732.0958755773752,5000,-3501.842183323771
12018,1,0.864939313002425,1732.0958755773752,5000,-3501.842183323771
11945,1,0.864939313002425,1732.0958755773752,5000,-3501.842183323771
26633,1,0.8793120639182922,1703.2666215693996,5000,-3502.2971115846744
16410,1,0.9616968762030522,1556.403198676433,5000,-3503.211905720436
16407,1,0.9616968762030522,1556.403198676433,5000,-3503.211905720436
16207,1,0.94174544509116,1589.1491579607036,5000,-3503.426018920055
26602,1,0.8791090403426516,1701.8127945262836,5000,-3503.9209873611526
26603,1,0.8791090403426516,1701.8127945262836,5000,-3503.9209873611526
13551,1,0.9081641937143015,1646.6038583145807,5000,-3504.613334646881
13538,1,0.8726183585646438,1712.3324538401314,5000,-3505.787264813056
14881,1,0.9694158981426159,1541.251381162909,5000,-3505.8864080664116
11988,1,0.6394153852026206,2334.8584130065587,5000,-3507.0556084538316
15002,1,0.9165186340457272,1627.9850713918713,5000,-3507.9213461210866
11111,1,0.6507190078447768,2292.2098818367285,5000,-3508.415459919211
16461,1,0.9623778936176478,1546.9905348244974,5000,-3511.2105076491616
13543,1,0.8726183585646438,1703.9803643943578,5000,-3513.075451395812
13542,1,0.8726183585646438,1703.9803643943578,5000,-3513.075451395812
17969,1,0.9570865386629782,1553.1238916486568,5000,-3513.5260304272124
13514,1,0.8722907489949981,1702.829479486403,5000,-3514.637597928043
13504,1,0.9159669052460697,1621.3192240179792,5000,-3514.9252479602924
12866,1,0.9159669052460697,1621.3192240179792,5000,-3514.9252479602924
12849,1,0.9159669052460697,1621.3192240179792,5000,-3514.9252479602924
12843,1,0.9159669052460697,1621.3192240179792,5000,-3514.9252479602924
12820,1,0.9159669052460697,1621.3192240179792,5000,-3514.9252479602924
15061,1,0.9165186340457272,1619.898867052559,5000,-3515.3325030767674
12354,1,0.6995362402130431,2120.107509654896,5000,-3516.9079638485764
26342,1,0.8855792798937729,1674.4494280981924,5000,-3517.142281246263
15067,1,0.9165186340457272,1616.7154485741694,5000,-3518.2501654321773
18335,1,0.9634970949285184,1537.5431564174007,5000,-3518.5816354646095
18465,1,0.9634970949285184,1537.5431564174007,5000,-3518.5816354646095
18337,1,0.9634970949285184,1537.5431564174007,5000,-3518.5816354646095
18334,1,0.9634970949285184,1537.5431564174007,5000,-3518.5816354646095
18338,1,0.9634970949285184,1537.5431564174007,5000,-3518.5816354646095
12834,1,0.9156493318520303,1617.7537583629323,5000,-3518.70485205387
13082,1,0.699558496948857,2117.1122994964467,5000,-3518.9561018923278
18457,1,0.9626674952893762,1537.5431564174007,5000,-3519.857180712339
18461,1,0.9626674952893762,1537.5431564174007,5000,-3519.857180712339
18463,1,0.9626674952893762,1537.5431564174007,5000,-3519.857180712339
26481,0,0.8855532338531972,1671.3794625196872,5000,-3519.904511969872
15079,1,0.9165186340457272,1614.3148348528293,5000,-3520.450372640931
26328,1,0.8786651900855691,1683.0151157195987,5000,-3521.1932034293527
18281,1,0.9634970949285184,1534.6905721234484,5000,-3521.3300921448717
18277,1,0.9626674952893762,1535.6289616301665,5000,-3521.699913813662
18336,1,0.9626674952893762,1535.6289616301665,5000,-3521.699913813662
26490,1,0.8786651900855691,1682.2074808181435,5000,-3521.90284410356
26338,1,0.8786651900855691,1678.9017107313682,5000,-3524.807509205235
18452,1,0.9642054850505599,1529.9098877781603,5000,-3524.8524945712115
13511,1,0.9141718394539043,1613.431520991375,5000,-3525.0463386224037
13564,1,0.9141718394539043,1613.2512134493033,5000,-3525.211170699807
12841,1,0.9141718394539043,1612.5501635636153,5000,-3525.8520507633557
13537,1,0.9141718394539043,1612.5359861562079,5000,-3525.865011349964
18276,1,0.9626674952893762,1530.9105371715596,5000,-3526.2421876689414
23998,1,0.9852838711011981,1495.1062085327046,5000,-3526.8959671494617
12817,1,0.9141718394539043,1610.443397638293,5000,-3527.777996844606
16269,1,0.9519085270402006,1546.3676798120064,5000,-3527.9994196475805
13536,1,0.9144654496124874,1607.1122503450736,5000,-3530.351373410456
13552,1,0.9144654496124874,1607.1122503450736,5000,-3530.351373410456
13517,1,0.9045187721432092,1623.818597340775,5000,-3531.225596150014
16328,1,0.9615602600536293,1525.9719149022376,5000,-3532.68604867207
26642,1,0.8863479259870021,1653.6497755078442,5000,-3534.2909511697508
26619,1,0.8863479259870021,1653.104469278585,5000,-3534.774282215082
15457,1,0.952659160849124,1536.5825836319627,5000,-3536.160525301795
15460,1,0.952659160849124,1536.5825836319627,5000,-3536.160525301795
12002,1,0.6450754893684687,2268.9518165330887,5000,-3536.3547965964417
12670,1,0.6998238936408692,2090.4954345132546,5000,-3537.0213453804736
12010,1,0.6781891505615325,2156.605599709436,5000,-3537.4134802368135
20854,1,0.9704474206193574,1505.6708998914198,5000,-3538.825558898745
26327,1,0.8786651900855691,1661.653634223427,5000,-3539.962793628696
26319,1,0.8786651900855691,1661.6472049203965,5000,-3539.9684428334654
18458,1,0.9622845806061031,1516.9795950187681,5000,-3540.2339266193485
